"1","Computing","Year 1","Autumn 1","Technology around us","Listening for meaning in non-fiction texts","Ordering numbers","Impact of technology on society"
"998","PE","Year 2","Autumn 2","Core Skills, Gymnastics","Watching performances and identifying what was good about them. Listening to others.","Patterns and repetitions of performance.","Increasing knowledge and understanding of how the body moves. Learning how to work with others who have different skills and viewpoints."
"999","PE","Year 2","Spring 1","Core Skills, Swimming & Water Safety","Watching performances and saying (know) what was good about them.","Patterns and repetitions of performance. Using music and time.","Learn and express feelings and emotions through movement."
"1000","PE","Year 2","Spring 2","Core Skills, Dance","Learning key language and vocab used in team games.","Learning key vocabulary in games.","Working together, helping others and try your best."
"1001","PE","Year 2","Summer 1","Core Skills, Team Games","Learning and familiarisation with keywords","Knowing the beginning and end of a race (distance).","Learning and playing cultural games."
"1002","PE","Year 2","Summer 2","Core Skills, Swimming & Water Safety","Knowing when something is successful","Knowing when something is successful.","Knowing when something is successful."
"1003","PE","Year 3","Autumn 1","Core Skills, Swimming & Water Safety","Listening and learning PE rules and routines.","Basic counting, knowing the lines and cones using, patterns of organisation and play.","Enjoyment in learning with others, working alongside others and learning routines."
"1004","PE","Year 3","Autumn 2","Core Skills, Gymnastics","Watching performances and identifying what was good about them. Listening to others.","Patterns and repetitions of performance.","Increasing knowledge and understanding of how the body moves. Learning how to work with others who have different skills and viewpoints."
"1005","PE","Year 3","Spring 1","Core Skills, Swimming & Water Safety","Watching performances and saying (know) what was good about them.","Patterns and repetitions of performance. Using music and time.","Learn and express feelings and emotions through movement."
"1006","PE","Year 3","Spring 2","Core Skills, Dance","Learning key language and vocab used in team games.","Learning key vocabulary in games.","Working together, helping others and try your best."
"1007","PE","Year 3","Summer 1","Core Skills, Team Games","Learning and familiarisation with keywords","Knowing the beginning and end of a race (distance).","Learning and playing cultural games."
"1008","PE","Year 3","Summer 2","Core Skills, Swimming & Water Safety","Knowing when something is successful","Knowing when something is successful.","Knowing when something is successful."
"1009","PE","Year 4","Autumn 1","Core Skills, Swimming & Water Safety","Listening and learning PE rules and routines.","Basic counting, knowing the lines and cones using, patterns of organisation and play.","Enjoyment in learning with others, working alongside others and learning routines."
"1010","PE","Year 4","Autumn 2","Core Skills, Gymnastics","Watching performances and identifying what was good about them. Listening to others.","Patterns and repetitions of performance.","Increasing knowledge and understanding of how the body moves. Learning how to work with others who have different skills and viewpoints."
"1011","PE","Year 4","Spring 1","Core Skills, Swimming & Water Safety","Watching performances and saying (know) what was good about them.","Patterns and repetitions of performance. Using music and time.","Learn and express feelings and emotions through movement."
"1012","PE","Year 4","Spring 2","Core Skills, Dance","Learning key language and vocab used in team games.","Learning key vocabulary in games.","Working together, helping others and try your best."
"1013","PE","Year 4","Summer 1","Core Skills, Team Games","Learning and familiarisation with keywords","Knowing the beginning and end of a race (distance).","Learning and playing cultural games."
"1014","PE","Year 4","Summer 2","Core Skills, Swimming & Water Safety","Knowing when something is successful","Knowing when something is successful.","Knowing when something is successful."
"1015","PE","Year 5","Autumn 1","Core Skills, Swimming & Water Safety","Listening and learning PE rules and routines.","Basic counting, knowing the lines and cones using, patterns of organisation and play.","Enjoyment in learning with others, working alongside others and learning routines."
"1016","PE","Year 5","Autumn 2","Core Skills, Gymnastics","Watching performances and identifying what was good about them. Listening to others.","Patterns and repetitions of performance.","Increasing knowledge and understanding of how the body moves. Learning how to work with others who have different skills and viewpoints."
"1017","PE","Year 5","Spring 1","Core Skills, Swimming & Water Safety","Watching performances and saying (know) what was good about them.","Patterns and repetitions of performance. Using music and time.","Learn and express feelings and emotions through movement."
"1018","PE","Year 5","Spring 2","Core Skills, Dance","Learning key language and vocab used in team games.","Learning key vocabulary in games.","Working together, helping others and try your best."
"1019","PE","Year 5","Summer 1","Core Skills, Team Games","Learning and familiarisation with keywords","Knowing the beginning and end of a race (distance).","Learning and playing cultural games."
"1020","PE","Year 5","Summer 2","Core Skills, Swimming & Water Safety","Knowing when something is successful","Knowing when something is successful.","Knowing when something is successful."
"1021","PE","Year 6","Autumn 1","Core Skills, Swimming & Water Safety","Listening and learning PE rules and routines.","Basic counting, knowing the lines and cones using, patterns of organisation and play.","Enjoyment in learning with others, working alongside others and learning routines."
"1022","PE","Year 6","Autumn 2","Core Skills, Gymnastics","Watching performances and identifying what was good about them. Listening to others.","Patterns and repetitions of performance.","Increasing knowledge and understanding of how the body moves. Learning how to work with others who have different skills and viewpoints."
"1023","PE","Year 6","Spring 1","Core Skills, Swimming & Water Safety","Watching performances and saying (know) what was good about them.","Patterns and repetitions of performance. Using music and time.","Learn and express feelings and emotions through movement."
"1024","PE","Year 6","Spring 2","Core Skills, Dance","Learning key language and vocab used in team games.","Learning key vocabulary in games.","Working together, helping others and try your best."
"1025","PE","Year 6","Summer 1","Core Skills, Team Games","Learning and familiarisation with keywords","Knowing the beginning and end of a race (distance).","Learning and playing cultural games."
"1026","PE","Year 6","Summer 2","Core Skills, Swimming & Water Safety","Knowing when something is successful","Knowing when something is successful.","Knowing when something is successful."
"1027","PE","Year 7","Autumn 1","Multi Skills, Fitness and Games","Throwing, Catching, Striking, Shooting and Moving","Counting points, scores and times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1028","PE","Year 7","Autumn 2","Gymnastics and Movement","Rolling, Moving, Control and Quality","Timing and Precision","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1029","PE","Year 7","Spring 1","Games and Fitness","Dribbling, shooting, finding space","Counting points and scores","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1030","PE","Year 7","Spring 2","Dance, Movement and Fitness","Sequence, Techniques, Style, Patterns","Timing","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1031","PE","Year 7","Summer 1","Striking and Fielding Activities","Grip, Positions, Throwing and catching","Counting scores, times and points","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1032","PE","Year 7","Summer 2","Athletics and Fitness","Agility, Sprint, Movement, technique","Distance, Measuring accuracy and recording times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1033","PE","Year 8","Autumn 1","Games and Fitness","Throwing, Catching, Striking, Shooting and Moving","Counting points, scores and times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1034","PE","Year 8","Autumn 2","Gymnastics, Movement and Trampolining","Rolling, Moving, Control and Quality","Timing and Precision","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1035","PE","Year 8","Spring 1","Games and Fitness","Dribbling, shooting, finding space","Counting points and scores","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1036","PE","Year 8","Spring 2","Dance, Movement and Fitness","Sequence, Techniques, Style, Patterns","Timing","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1037","PE","Year 8","Summer 1","Striking and Fielding Activities","Grip, Positions, Throwing and catching","Counting scores, times and points","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1038","PE","Year 8","Summer 2","Athletics and Fitness","Agility, Sprint, Movement, technique","Distance, Measuring accuracy and recording times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1039","PE","Year 9","Autumn 1","OAA and Sports Leadership","Throwing, Catching, Striking, Shooting and Moving","Counting points, scores and times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1040","PE","Year 9","Autumn 2","Gymnastics, Movement and Trampolining","Rolling, Moving, Control and Quality","Timing, Shapes and Precision","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1041","PE","Year 9","Spring 1","Games and Fitness","Dribbling, shooting, finding space","Counting points and scores","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1042","PE","Year 9","Spring 2","Dance, Movement and Fitness","Sequence, Techniques, Style, Patterns","Timing","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1043","PE","Year 9","Summer 1","Striking and Fielding Activities","Agility, Sprint, Movement, technique","Distance, Measuring accuracy and recording times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1044","PE","Year 9","Summer 2","Athletics and Fitness","Agility, Sprint, Movement, technique","Distance, Measuring accuracy and recording times","Encourage self-awareness, Opportunities to be inquisitive, Understanding the value of Relationships"
"1045","PE","Year 10 - Core PE","Autumn 1","Team Games or Swimming","Tactics, Attacking Strategies, Defensive strategies, Developing game understanding","Counting points, scores and times","Students will be given the opportunity to work in different teams, and be able to make informed choices about physical activity"
"1046","PE","Year 10 - Core PE","Autumn 2","Team Games or Swimming","Tactics, Attacking Strategies, Defensive strategies, Developing game understanding","Counting points, scores and times","Students will be given the opportunity to work in different teams, and be able to make informed choices about physical activity"
"1047","PE","Year 10 - Core PE","Spring 1","Inclusive Games/Swimming","Fitness components – cardiovascular fitness, muscular endurance, muscular strength, flexibility","Counting points, scores and times","Students will be given the opportunity to take part in new sporting experiences and also making informed choices about physical activity"
"1048","PE","Year 10 - Core PE","Spring 2","Fitness based activities/Swimming","Fitness components – cardiovascular fitness, muscular endurance, muscular strength, flexibility","Counting points, scores and times","Students will be given the opportunity to take part in new sporting experiences and also making informed choices about physical activity"
"1049","PE","Year 10 - Core PE","Summer 1","Striking and Fielding activities/Swimming","Teamwork, verbal communication, non-verbal communication","Counting points, scores and times","Students will be given the opportunity to work in different teams and be able to learn about new sports and physical activities"
"1050","PE","Year 10 - Core PE","Summer 2","Athletics activities/Swimming","Teamwork, verbal communication, non-verbal communication","Counting points, scores and times","Students will be given the opportunity to work in different teams and be able to learn about new sports and physical activities"
"1051","PE","BTEC Level 1 Introductory to Sport Year 10 Units","Autumn 1","Practical Sport - Unit PS","Participation in a variety of sports, understanding the rules and regulations, developing skills and techniques","Measuring and recording performance data","Developing leadership and teamwork skills"
"1052","PE","BTEC Level 1 Introductory to Sport Year 10 Units","Autumn 2","Practical Sport - Unit PS","Participation in a variety of sports, understanding the rules and regulations, developing skills and techniques","Measuring and recording performance data","Developing leadership and teamwork skills"
"1053","PE","BTEC Level 1 Introductory to Sport Year 10 Units","Spring 1","Fitness for Sport and Exercise - Unit FSE","Understanding different components of fitness, developing training programs","Recording fitness data and improvements","Understanding the importance of health and well-being"
"1054","PE","BTEC Level 1 Introductory to Sport Year 10 Units","Spring 2","Fitness for Sport and Exercise - Unit FSE","Understanding different components of fitness, developing training programs","Recording fitness data and improvements","Understanding the importance of health and well-being"
"1055","PE","BTEC Level 1 Introductory to Sport Year 10 Units","Summer 1","Leading Sports Activities - Unit LSA","Planning and leading sports activities, developing communication skills","Measuring participant engagement and feedback","Building confidence and leadership abilities"
"1056","PE","BTEC Level 1 Introductory to Sport Year 10 Units","Summer 2","Leading Sports Activities - Unit LSA","Planning and leading sports activities, developing communication skills","Measuring participant engagement and feedback","Building confidence and leadership abilities"
"1057","PE","Year 11 - Core PE","Autumn 1","Basketball/Swimming","Shooting (BEEF, set shot, lay-up, jump shot) Rebounding, Triple Threat position, Passing (Chest, bounce and shoulder) Dribbling Developing tactics including attacking and defensive strategies","Counting points, scores and times","Students will be given the opportunity to work in different teams, and be able to make informed choices about physical activity"
"1058","PE","Year 11 - Core PE","Autumn 2","Trampoline/Table Tennis/Swimming","Tuck, Pike, Straddle, Seat Landing, straight jumping, twisting, swivel hips, front landing, seat landing. Forehand, backhand, serve, top-spin and back-spin","Counting points, scores and times","Students will be given the opportunity to work in different teams, and be able to make informed choices about physical activity"
"1059","PE","Year 11 - Core PE","Spring 1","Trampoline/Table Tennis/Swimming","Tuck, Pike, Straddle, Seat Landing, straight jumping, twisting, swivel hips, front landing, seat landing. Forehand, backhand, serve, top-spin and back-spin","Counting points, scores and times","Students will be given the opportunity to work in different teams, and be able to make informed choices about physical activity"
"1060","PE","Year 11 - Core PE","Spring 2","Trampoline/Basketball/Swimming","Tuck, Pike, Straddle, Seat Landing, straight jumping, twisting, swivel hips, front landing, seat landing. Forehand, backhand, serve, top-spin and back-spin. Shooting (BEEF, set shot, lay-up, jump shot) Rebounding, Triple Threat position, Passing (Chest, bounce and shoulder) Dribbling Developing tactics including attacking and defensive strategies.","Counting points, scores and times","Students will be given the opportunity to work in different teams, and be able to make informed choices about physical activity"
"1061","PE","Year 11 - Core PE","Summer 1","Options","Fitness components – cardiovascular fitness, muscular endurance, muscular strength, flexibility","Counting points, scores and times","Students will be given the opportunity to take part in new sporting experiences and also making informed choices about physical activity"
"1062","PE","Year 11 - Core PE","Summer 2","Options","Fitness components – cardiovascular fitness, muscular endurance, muscular strength, flexibility","Counting points, scores and times","Students will be given the opportunity to take part in new sporting experiences and also making informed choices about physical activity"
"1063","PE","BTEC Level 1 Introductory to Sport Year 11 Units","Autumn 1","Taking Part in Exercise and Fitness - Unit TPEF","Understanding benefits of exercise, creating exercise plans","Measuring fitness improvements, recording data","Promoting healthy lifestyles and well-being"
"1064","PE","BTEC Level 1 Introductory to Sport Year 11 Units","Autumn 2","Taking Part in Exercise and Fitness - Unit TPEF","Understanding benefits of exercise, creating exercise plans","Measuring fitness improvements, recording data","Promoting healthy lifestyles and well-being"
"1065","PE","BTEC Level 1 Introductory to Sport Year 11 Units","Spring 1","Assisting in Sports Coaching - Unit ASC","Learning coaching skills, assisting in coaching sessions","Recording session progress, monitoring improvements","Developing responsibility and leadership through coaching"
"1066","PE","BTEC Level 1 Introductory to Sport Year 11 Units","Spring 2","Assisting in Sports Coaching - Unit ASC","Learning coaching skills, assisting in coaching sessions","Recording session progress, monitoring improvements","Developing responsibility and leadership through coaching"
"1067","PE","BTEC Level 1 Introductory to Sport Year 11 Units","Summer 1","Planning and Running a Sports Event - Unit PRSE","Organizing a sports event, planning logistics, coordinating participants","Budgeting for event, recording participation data","Teamwork, leadership, and organizational skills"
"1068","PE","BTEC Level 1 Introductory to Sport Year 11 Units","Summer 2","Planning and Running a Sports Event - Unit PRSE","Organizing a sports event, planning logistics, coordinating participants","Budgeting for event, recording participation data","Teamwork, leadership, and organizational skills"
"1069","Psychology","Year 10","Autumn 1","Development: Early brain development, Piaget's stages of development and their role in education, Piaget’s theory of cognitive development, Dweck’s mindset theory and the effects of learning on development, Willingham’s learning theory, Issues and debates around the development of morality.","Reading of theories and experiments. Students will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Students need to read and interpret data, compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1070","Psychology","Year 10","Autumn 2","Memory: Memory processes Encoding and retrieval The multi-store model of memory The levels of processing theory of memory Peterson and Peterson Practical applications regarding memory.","Reading of theories and experiments. Students will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Students need to read and interpret data, compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1071","Psychology","Year 10","Spring 1","Psychological Problems: The symptoms and features of unipolar depression & addiction, How depression and addiction affect individual people and society as a whole, The influence of genes on mental health and addiction, The use of cognitive theory as an explanation of depression, The use of learning theory as an explanation of addiction, The use of CBT as a treatment, Studies by Caspi et al. (2003) and Young (2007).","Reading of theories and experiments. Students will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Students need to read and interpret data, compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1072","Psychology","Year 10","Spring 2","Neuropsychology: Functions of the brain; Split brain theory; Sperry Lateralisation of the brain; Differences between male and female brains; Gage and study of damages to the brain.","Reading of theories and experiments. Students will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Students need to read and interpret data, compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1073","Psychology","Year 10","Summer 1","Social Influence: Issues surrounding obedience, conformity and deindividualization; Bystander Interventions and factors affection intervention; Obedience to authority and crowd behaviour; Zimbardo, Milgrim and Pilavin.","Reading of theories and experiments. Students will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Students need to read and interpret data, compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1074","Psychology","Year 10","Summer 2","Research Methods: Design psychological research to set up the variables under investigation; Identifying and controlling unwanted variables; Different types of hypothesis for investigations and how to write them; Different sampling methods; Different types of research and experimental designs.","Reading of theories and experiments. Students will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Students need to read and interpret data, compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1075","Psychology","Year 11","Autumn 1","Research Methods: Issues of reliability and validity with analysing research procedures, Ethical issues, Data analysis, Use of descriptive statistics, Primary and secondary data, Qualitative and quantitative data.","Reading of theories and experiments. Pupils will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Pupils need to read and interpret data. Compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1076","Psychology","Year 11","Autumn 2","Criminal Psychology: Key concepts such as criminal activity, anti-social behaviour and recidivism, Biological and social explanations for criminality, Individual differences in criminal behaviour, The role of the criminal justice system, The role of the media in shaping perceptions of crime, Studies by Bandura et al. (1961) and Charlton et al. (2000).","Reading of theories and experiments. Pupils will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Pupils need to read and interpret data. Compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1077","Psychology","Year 11","Spring 1","Sleep and Dreaming: What is sleep?, Stages of sleep, Why do we need to sleep?, Circadian and ultradian rhythms, Freud on sleep and dreaming, Synaptic functioning.","Reading of theories and experiments. Pupils will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Pupils need to read and interpret data. Compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1078","Psychology","Year 11","Spring 2","The Self: Concepts of the self and self-concept; The role of identity and free will in the development of self; The humanistic explanations of the self; Internal and external influences on the self and self esteem; How personality can be measured; The use of trait theory as a measure of personality; Studies investigating ‘the self’ by Vohs and Schooler (2008) and Van Houtte and Jarvis (1995)","Reading of theories and experiments. Pupils will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Pupils need to read and interpret data. Compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1079","Psychology","Year 11","Summer 1","REVISON AND EXAM PREPARATION","Reading of theories and experiments. Pupils will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Pupils need to read and interpret data. Compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1080","Psychology","Year 11","Summer 2","REVISON AND EXAM PREPARATION","Reading of theories and experiments. Pupils will need to answer using extended writing and offer an extensive range of subject terminology.","Maths is an integral part of the course. Pupils need to read and interpret data. Compare data and be able to record their own results in various forms.","Spiritual: Encouraging self-awareness. Experience opportunities for creativity. Develop an understanding of others. Develop a caring attitude towards others, Opportunities to be inquisitive. Moral: Providing opportunities to explore right & wrong. Recognising & respecting the moral codes of other cultures. Social: Encouraging pupils to work co-operatively. Providing conceptual and linguistic framework for debate. Opportunities to exercise leadership and responsibility. Cultural: Understand & recognise own cultural assumptions. Understand the influences of our cultural heritage, openness to new ideas and to modify thinking to accommodate them, opportunities for personal enrichment through cultural experiences, willingness to participate in cultural activities and enterprises, regard for heights of human achievements in all cultures & societies."
"1081","PSHE","Year 1/2: Cycle A","Autumn 1","Families and relationships: Introduction, Setting ground rules for RSE & PSHE lessons, Family, Friendships, Families are all different, Other people’s feelings, Getting along with others, Friendship problems, Gender stereotypes","Spoken language (Y1) - Role-playing, collaborative conversations and problem solving together. Spoken language (Y2) - having collaborative conversations to solve problems, knowing when to use manners. Reading (Y2) - considering fictional families and comparing to their own, making inferences about characters’ emotions.","Statistics (Y2) - Venn diagrams for sorting.","Experience sense of belonging, Understanding the value of relationships, Recognising and accepting difference and diversity, Promoting equality and diversity, Fostering a sense of community."
"1082","PSHE","Year 1/2: Cycle A","Autumn 2","Health and wellbeing: Understanding my feelings; Relaxation – laughter and progressive muscle relation; What am I like?; Ready for bed?; Handwashing and personal hygiene; Sun safety; Allergies; People who help us stay healthy","Reading (Y1) - inference, discussing how characters feel; Spoken language (Y1)- building vocabulary around emotions; Writing (Y1) - creating a book about those who keep us healthy","Statistics (Y2) - Venn diagrams for sorting.","Encourage self-awareness; Encouraging pupils to work cooperatively; Opportunities for personal enrichment through cultural experiences."
"1083","PSHE","Year 1/2: Cycle A","Spring 1","Safety and the changing body: Communicating with adults; People who help to keep us safe in our local community; Road safety; Safety with medicines; Making a call to the emergency services; The difference between secrets and surprises; Appropriate contact; My private parts are private.","Spoken language (Y1) - considering how to communicate with adults, practising conversations, role-playing situations; Spoken language (Y2) - Role-playing crossing the road","Understanding sequences and steps in safety procedures; Recognising patterns in safe behavior.","Encouraging personal safety and awareness; Understanding the importance of online safety and emergency procedures; Recognising trusted adults and personal boundaries."
"1084","PSHE","Year 1/2: Cycle A","Spring 2","Citizenship: Rules; Similar, yet different; Belonging; Job roles in the community; Our school environment; Our local environment.","Writing (Y2) - Writing a thank you letter, writing a brief description of a job, designing an information leaflet. Spoken language (Y2) - giving a speech","Understanding roles and responsibilities; Recognising patterns of unkind behavior.","Encouraging a sense of community and belonging; Promoting kindness and understanding; Understanding roles within the community."
"1085","PSHE","Year 1/2: Cycle A","Summer 1","Economic wellbeing: Money; Needs and wants; Looking after money; Banks and building societies; Jobs","Spoken language (Y1) - role-playing a visit to a bank, asking relevant questions to a visitor; Writing - write a short story about how they got some money","Measurement (Money) - (Y1) recognise the value of different coins and notes.","Encouraging financial responsibility and awareness; Understanding the importance of work and earning money; Recognising different jobs and roles in the community."
"1086","PSHE","Year 1/2: Cycle A","Summer 2","Transition: Transition and change lesson","Reading (Y1) - exploring stories about change and transition; Writing (Y1) - creating stories about new experiences; Spoken language (Y2) - discussing personal strengths and setting goals","Understanding sequences and timelines; Recognising personal growth.","Encouraging self-reflection and personal growth; Understanding and accepting change; Recognising personal achievements and setting future goals."
